site_id,name,infrastructure_type,state,latitude,longitude,status,capacity_mw,operator,parent,ultimate_owner,owner_type,ownership_country,tenants,energy_source,planning_pathway,accelerated_via,resource_conditions,public_notice,approval_body,announcement_date,approval_date,announced_investment_aud,governance_flags,community_concern,sovereignty_register,campus_group,confidence,classified_by,source_url,notes,last_edited
38d18df0-b775-816d-a977-d4ce2d3c1ed3,Google Cloud — Sydney & Melbourne Regions,Data Centre,New South Wales,-33.87,151.21,,,Google,,Alphabet Inc,Hyperscaler,United States,Google (Gemini); Anthropic (Claude); Multiple / colocation,Renewable (contracted),,,,,"NSW Dept of Planning, Housing & Infrastructure; Victorian Dept of Transport and Planning",,,,,,Rented,,,,https://cloud.google.com/about/locations,"Google Cloud australia-southeast1 (Sydney) and australia-southeast2 (Melbourne). Hosts Google's own Gemini and, via TPUs, third-party labs including Anthropic. Coordinates approximate (Sydney region). Added to close the GCP gap (AWS and Azure were tracked, Google was not). || Energy/water sweep 2026-08-06: Energy: Operator level: Google matches 100% of global consumption via RECs/PPAs; first AU PPA only 25MW — Riverina NSW solar with AirTrunk (Dec 2023, commissioning 2026). Small vs regional load; 24/7 CFE ~67% globally. (https://airtrunk.com/google-airtrunk-and-ox2-to-add-renewable-energy-capacity-in-australia/)",2026-08-10T02:30:00.000Z
38e18df0-b775-8134-a27a-ddea4af52531,GreenSquare DC — SYD1 Stage 2,Data Centre,New South Wales,-33.7,150.98,,,GreenSquare DC,,Partners Group,Private equity / infra fund,Switzerland (Partners Group),Multiple / colocation,Renewable (contracted),State assessed,NSW IDA,,,"NSW Department of Planning, Housing & Infrastructure (via Investment Delivery Authority)",2026-03-27,,,,,Rented,,,,https://w.media/nsw-moves-15-data-centres-worth-aud-51-9bn-into-ida-pipeline/,"NSW IDA fast-track pipeline. Hills Shire. Owned by GreenSquareDC, acquired by Partners Group (Swiss PE, up to A$1.2bn).. Coords approximate. || Energy/water sweep 2026-08-06: Energy: Markets '100% certified renewable energy, zero fossil fuels' — certificate-matched claim; no specific PPA disclosed, campus pre-operational (Stage 1 due Q3 2026, Stage 2 96MW endorsed). (https://newshub.medianet.com.au/2023/09/greensquaredctm-selects-schneider-electric-as-its-technology-partner-to-deliver-highly-sustainable-data-centres/21985/) | Water: 'Five Pillars' design: low water use via cooling design and water harvesting, zero wastewater; racks 14kW air-cooled to 200+kW hybrid liquid/immersion. (https://greensquaredc.com/news/greensquaredc-advances-1oomw-greater-western-sydney-campus-as-demand-for-data-centre-infrastructure-accelerates/)",2026-08-18T07:45:00.000Z
38e18df0-b775-8100-b983-ccea31de5a7b,Lane Cove Data Centre (Mars Road),Data Centre,New South Wales,-33.81,151.15,,,Lane Cove DC Alliance,,,,,Multiple / colocation,Unknown,State assessed,NSW IDA,,,"NSW Department of Planning, Housing & Infrastructure (via Investment Delivery Authority)",2026-03-27,,,,,Rented,,,,https://w.media/nsw-moves-15-data-centres-worth-aud-51-9bn-into-ida-pipeline/,"NSW IDA fast-track pipeline. Mars Road, Lane Cove West. Ownership TBC. Coords approximate. Part of the Lane Cove West cluster (operational AirTrunk SYD2 @Sirius Rd; Goodman Project Mars @12 Mars Rd; AirTrunk @87–91 Mars Rd/Apollo Pl). This is the early-stage DC Alliance proposal at 16–20 Mars Road; ultimate ownership undisclosed. || Energy/water sweep 2026-08-06: Energy: Lane Cove DC Alliance project endorsed in NSW IDA pipeline; would be 4th hyperscale DC in the precinct. No energy details public. (https://w.media/nsw-moves-15-data-centres-worth-aud-51-9bn-into-ida-pipeline/)",2026-08-18T07:45:00.000Z
30118df0-b775-81b7-a7b6-ea1cd751a662,Larvotto Resources,Mine / Extraction,New South Wales,-30.55,151.9,Exploration,,,,Larvotto Resources Ltd (ASX),Listed / REIT,Australia,,,,,,,,,,,,,,,,,https://www.larvottoresources.com/projects/hillgrove-gold-antimony/,Up 9% on Project Vault news. Has development in NSW. One of the smaller explorers that surged on the policy signal from your article screenshots.,2026-07-26T06:45:00.000Z
38e18df0-b775-8142-9297-ebf49484e697,Microsoft — Honeman Close Data Centre,Data Centre,New South Wales,-33.79,150.92,,,Microsoft,,Microsoft Corp,Hyperscaler,United States,Microsoft (Copilot); OpenAI (GPT),Renewable (contracted),State assessed,NSW IDA,,,"NSW Department of Planning, Housing & Infrastructure (via Investment Delivery Authority)",2026-03-27,,,,,Rented,,,,https://w.media/nsw-moves-15-data-centres-worth-aud-51-9bn-into-ida-pipeline/,"NSW IDA fast-track pipeline. Blacktown. Coords approximate. || Energy/water sweep 2026-08-06: Energy: Operator level: 96MW facility (6 Honeman Cl, Huntingwood NSW, SSD-58601963); Walla Walla Solar PPA (~300MW Riverina NSW) cited as powering Microsoft NSW datacentres, but coverage is contractual matching, not dedicated supply. (https://www.cefc.com.au/case-studies/powering-microsoft-data-centres-with-walla-walla-sunshine/)",2026-08-18T07:45:00.000Z
32a18df0-b775-8102-b85e-cb67a4dc0483,Microsoft — NSW Solar PPA,Data Centre,New South Wales,,,Under Construction,353,Microsoft,,,,,,Renewable (contracted),,,,,,,,,,Unknown,,,,,https://www.pv-tech.org/social-backlash-inevitable-industry-demands-data-centres-stop-freeloading-on-australias-clean-energy/,15-year PPA with Fotowatio Renewable Ventures for 353MW solar PV plant in NSW. $5B total AU investment. Example of hyperscaler linking DC expansion with new renewable generation.,2026-03-21T01:23:00.000Z
33918df0-b775-8197-b2ed-f609e48a800a,NextDC S1 — Sydney,Data Centre,New South Wales,-33.7925,151.1195,Producing,30,NextDC,,NextDC Ltd (ASX),Listed / REIT,Australia,Multiple / colocation,Renewable (contracted),State assessed,,,,"NSW Department of Planning, Housing & Infrastructure",,,,,Supportive / Neutral,Rented,,,,,ASX-listed Australian operator. Pursuing renewable energy contracts. Useful sovereignty contrast case to AirTrunk/Blackstone.,2026-08-18T07:45:00.000Z
38e18df0-b775-8120-8aa7-fd591aa6d788,NEXTDC S4 — Fairfield,Data Centre,New South Wales,-33.87,150.96,Under Construction,365,NEXTDC,,NextDC Ltd (ASX),Listed / REIT,Australia,Multiple / colocation,Grid — mixed,State assessed,NSW IDA,,,"NSW Department of Planning, Housing & Infrastructure (via Investment Delivery Authority)",2026-03-27,,,,,Rented,,,,https://w.media/nsw-moves-15-data-centres-worth-aud-51-9bn-into-ida-pipeline/,"NSW IDA fast-track pipeline. Fairfield. Coords approximate. || Energy/water sweep 2026-08-06: Energy: Operator-level: NEXTDC 2030 renewable target; offsets in the interim. Site design (Horsley Park) includes rooftop solar as a minor supplement. (https://www.theurbandeveloper.com/articles/nextdc-s4-sydney-data-centre-multiplex-nsw-breaks-ground) | Water: Site (under construction, ~$1.1bn, 350MW): design includes cooling towers (evaporative) with rainwater harvesting supplementing irrigation, toilets and cooling towers. (https://www.theurbandeveloper.com/articles/nextdc-s4-sydney-data-centre-multiplex-nsw-breaks-ground) || [2026-09-13] ABC analysis of planning records (11 Sep 2026) gives this site as 365 MW, HORSLEY PARK, under construction. The row was titled 'Fairfield' with no capacity or status; Horsley Park sits inside Fairfield City Council LGA, so this is read as the same site described by suburb rather than LGA. CONFIRM on the NSW Major Projects portal before relying on it - a wrong merge here would double-count. Capacity and status are rung 4.",2026-09-13T13:10:00.000Z
38e18df0-b775-8145-aa97-c8b788b76ae5,"NEXTDC S5 — 269 Lane Cove Road, Macquarie Park (SSD)",Data Centre,New South Wales,-33.7769,151.1279,Application lodged,80,NEXTDC,,NEXTDC Limited (ASX: NXT),Listed / REIT,Australia,Multiple / colocation,Grid — mixed,State assessed,NSW IDA,,,"NSW Department of Planning, Housing & Infrastructure (via Investment Delivery Authority)",2026-03-27,,,,Active Opposition,Rented,,,,https://www.planningportal.nsw.gov.au/major-projects/projects/nextdc-s5-data-centre-and-innovation-hub,"SSD under assessment: 80MW+ IT load, Tier IV target, 7 storeys technical floor (17,258 sqm) + office, 269 Lane Cove Rd. City of Ryde FORMALLY OBJECTS (Macquarie Park Place Strategy / TOD grounds beside the metro); noise submissions re 35 Waterloo Rd. Enriched 2026-08-16 from pipeline discovery + triage (portal: nextdc-s5-data-centre-and-innovation-hub). || NSW IDA fast-track pipeline. City of Ryde. Coords approximate. || Energy/water sweep 2026-08-06: Energy: Operator-level only: NEXTDC 2030 renewable target / Climate Active offsets. S5 (269 Lane Cove Rd, Macquarie Park, 80MW Tier IV) in planning as SSD-63168959; no site energy contracts. (https://www.planningportal.nsw.gov.au/major-projects/projects/nextdc-s5-data-centre-and-innovation-hub)",2026-08-18T07:45:00.000Z
32a18df0-b775-81ff-a6f9-cb27a31447ae,NEXTDC S7 — Eastern Creek AI Campus (OpenAI),Data Centre,New South Wales,-33.803,150.858,Feasibility,1000,NEXTDC / OpenAI,,NextDC Ltd (ASX); OpenAI anchor tenant,Listed / REIT,Australia (NEXTDC) / United States (OpenAI),OpenAI (GPT),Unknown,State assessed,,,,"NSW Department of Planning, Housing & Infrastructure",2025-12-05,,,Community consultation lacking,Emerging Concern,Rented,,,,https://datacentremagazine.com/news/how-will-nextdc-ai-campus-drive-openai-for-australia,"AUD$7B+ hyperscale AI campus at Eastern Creek, Sydney. OpenAI as initial offtaker. Sovereign compute for govt, defence, research. Up to 1GW — equivalent to half of Loy Yang A coal plant. Subject to planning and regulatory approvals. Part of OpenAI for Countries programme.",2026-08-18T07:45:00.000Z
38e18df0-b775-814e-a816-f058e463ebff,Stack Infrastructure — 78 Lockwood Road (Penrith),Data Centre,New South Wales,-33.81,150.8,,,Stack Infrastructure,,Blue Owl / IPI Partners (US),Private equity / infra fund,United States,Multiple / colocation,,State assessed,NSW IDA,,,"NSW Department of Planning, Housing & Infrastructure (via Investment Delivery Authority)",2026-03-27,,,,,Rented,,,,https://w.media/nsw-moves-15-data-centres-worth-aud-51-9bn-into-ida-pipeline/,"NSW IDA fast-track pipeline. Lockwood Rd, Erskine Park / Penrith. Coords approximate.",2026-08-18T07:45:00.000Z
38e18df0-b775-8156-910b-d27fa40f233b,Stockland — NSW data centres (Wetherill Park / Kemps Creek / Ryde),Data Centre,New South Wales,-33.85,150.9,,,Stockland,,Stockland (ASX),Listed / REIT,Australia,Multiple / colocation,Unknown,State assessed,NSW IDA,,,"NSW Department of Planning, Housing & Infrastructure (via Investment Delivery Authority)",2026-03-27,,,,,Rented,,,,https://w.media/nsw-moves-15-data-centres-worth-aud-51-9bn-into-ida-pipeline/,"NSW IDA fast-track pipeline. Three sites (Wetherill Park, Kemps Creek, City of Ryde) in one row for now. Coords approximate (Wetherill Park). || Energy/water sweep 2026-08-06: Energy: Wetherill Park (2 Davis Rd) and Kemps Creek (Stockland Fife, 168MW) IDA fast-tracked; EdgeConneX 50:50 JV; 1GW substation planned at Kemps Creek. No renewable PPA disclosed. (https://w.media/nsw-moves-15-data-centres-worth-aud-51-9bn-into-ida-pipeline/) | Water: Kemps Creek 168MW design specifies direct-to-chip liquid cooling across ~12 data halls for AI density (closed-loop type). Early planning; Wetherill Park cooling undisclosed. (https://inforcapital.com/news/stockland-files-to-build-168mw-data-center-in-sydney-australia/)",2026-08-18T07:45:00.000Z
3be18df0-b775-81aa-9f6e-f08956c93b4b,"Stockland / Fife Capital — 90 Aldington Road Data Centre, Kemps Creek (SSD)",Data Centre,New South Wales,-33.852,150.792,Feasibility,245,Stockland / Fife Capital,,Stockland (ASX: SGP) with Fife Capital,Listed / REIT,Australia,,,State assessed,,,,,,,3940000000,,,,,0.6,Agent,https://www.planningportal.nsw.gov.au/major-projects/projects/90-aldington-road-data-centre,"245 MW hyperscale data centre + 1 GW substation at 90 Aldington Rd, Mamre Road Precinct (WSEA); Stockland with Fife Capital, ~A$3.94bn, ~12 data halls, direct-to-chip liquid cooling for AI workloads; SEARS lodged, early planning (also reported as 168 MW IT load). Coordinates approximate to Aldington Rd — refine from the EIS when exhibited. Found during agent triage of the Kemps Creek DA cluster, promoted 2026-08-16 on human instruction. Sources: Major Projects portal (90 Aldington Road Data Centre); DCD; baxtel.",2026-08-18T07:45:00.000Z
30118df0-b775-818d-99ad-e8f4f72de5e6,Sunrise Energy Metals — Syerston,,New South Wales,,,Feasibility,,,,,,,,,,,,,,,,,,,,,,,https://stocksdownunder.com/asx-rare-earth-stocks-project-vault/,"World's largest scandium deposit at Syerston, NSW. Lockheed Martin option to purchase 25% of annual output. US EXIM interested in US$67M financing. NSW location near Hunter region — potential CE research relevance.",2026-02-08T11:44:00.000Z
33918df0-b775-8177-bbc8-ffab1c96a0c9,Arafura Rare Earths — Nolans Project,Mine / Extraction,Northern Territory,-22.53,133.34,Under Construction,,Arafura Resources,,Arafura Rare Earths Ltd (ASX),Listed / REIT,Australia,,Unknown,Federal assessment,,,,NT Department of Mining and Energy,,2026-05-21,,Community consultation lacking,Emerging Concern,Productive; Financial,,,,https://www.naif.gov.au/our-projects/arafura-nolans-bore-rare-earths-project/,"Integrated NdPr mine and refinery 135km north of Alice Springs, NT; one of few vertically integrated rare earth operations outside China. ~4,400 t/yr NdPr (~4% global supply). Offtakes incl. Siemens Gamesa, Hyundai, Kia. ~A$200M National Reconstruction Fund plus US EXIM interest; priority under the US-Australia Critical Minerals Framework. FID 21 May 2026. Faces First Nations consultation challenges. (Consolidated from a duplicate row.)",2026-07-26T06:45:00.000Z
3c818df0-b775-81b3-a810-e2905f8fd7b7,[PROPOSED] Northern Concept Swanb — Swanbank Data Centre (Ipswich),,Queensland,,,Application lodged,,Northern Concept Swanb Pty Ltd,,,,,,Unknown,Local council,,,,,2026-08-19,,,,Unknown,,,0.5,Agent,https://www.datacenterdynamics.com/en/news/plans-filed-for-10-story-data-center-outside-brisbane-australia/,"Plans filed 19 Aug 2026 with Ipswich City Council for a 10-storey data centre building at Swanbank. Applicant Northern Concept Swanb Pty Ltd; beneficial ownership not disclosed in reporting, so Ownership Country, Owner Type and Sovereignty are deliberately left unset rather than guessed. No MW figure or investment value published. COORDINATES APPROXIMATE (Swanbank industrial locality centroid) — replace with the DA parcel once the application is retrievable from Ipswich City Council's planning register. Low confidence: single trade-press source, no primary planning document read. || [2026-08-26] Demoted to [PROPOSED] and coordinates/type cleared. Agent-created rows must not carry coordinates or an Infrastructure Type (pipeline/discover.ts contract: proposals stay invisible to the map and the data sheets until a human reviews them). This row was created with both and briefly appeared in published figures. Coordinates were approximate anyway (derived from '37km NW of Dalby' / a locality centroid) and need the DA parcel. To promote: verify against the council planning register, set type and real coordinates, drop the prefix.",2026-08-26T05:38:00.000Z
3c818df0-b775-8198-a195-d26b919d8e84,Queensland — data centre approvals framework (state counter-proposal),Policy / Regulation,Queensland,,,Policy Initiative,,,,,,,,,Not applicable,,,,,,,,,,,,0.65,Agent,https://www.abc.net.au/news/2026-08-24/ai-data-centre-energy-rules-override-qld/107068536,"Queensland's alternative to the Commonwealth data centre energy standards, taken to national cabinet on 26 Aug 2026 by Premier David Crisafulli. Three planks as reported: mandatory local consultation, protection of water supply, and explicitly NO renewable energy directive. Queensland and the Northern Territory rejected most of the Commonwealth framework in July 2026; the Commonwealth position (Bowen) is that it will legislate federal standards whether or not the states sign up, using a 'causer pays' design under which new data centre load must fund new renewable generation rather than draw on existing grid supply. OUTCOME NOT YET KNOWN: this row records the state's position as at the morning of 26 Aug 2026. The corresponding National / Federal row has deliberately NOT been created yet, because national cabinet was still sitting when this was logged — create it once the outcome is reported, and link the two. Contrast with the NSW framework of 17 Aug 2026, which is the first state translation of the national direction.",2026-08-26T02:55:00.000Z
3a918df0-b775-81dd-88c3-c93c64e17d02,Supernode — Brisbane (Quinbrook / Rest Super),Data Centre,Queensland,-27.32,152.98,Under Construction,250,Quinbrook Infrastructure Partners,,Quinbrook Infrastructure Partners (green infra fund); Rest Super anchor ($1bn commitment to green digital infrastructure),Private equity / infra fund,Australia,,Grid — mixed,,,,,,,,,,,Productive; Financial,,,,,"Supernode — a 250MW hyperscale data campus in Brisbane (Brendale), powered by on-site battery storage and renewables. Developer: Quinbrook Infrastructure Partners; Rest Super committed $1bn to green digital infrastructure via Quinbrook, with Supernode the flagship domestic play. THE POSITIVE SOVEREIGN-GREEN CASE: Australian super building renewable-powered domestic compute — contrast with Mamre (super owns the land, foreign operator). Exact Rest ownership % of the site not disclosed. Coords approximate. || Energy/water sweep 2026-08-06: Energy: Claim, not contract: Quinbrook markets 'around the clock renewable power' via options at adjacent South Pine node plus co-located ~750MW BESS. No specific renewable PPA for the DC campus disclosed; Rest invested ~A$1bn. (https://www.quinbrook.com/projects/supernode-dc/)",2026-08-10T02:29:00.000Z
3c818df0-b775-81eb-8935-ccb900394d0e,Western Downs Digital Park — Dalby (Zerra DC),Data Centre,Queensland,-26.98,150.88,Application lodged,1440,Zerra DC (AGP) — applicant entity WDDP Pty Ltd,AGP Sustainable Real Assets (Singapore),AGP Sustainable Real Assets (Singapore); strategic backing from Stonepeak (US infra),Private equity / infra fund,Singapore,,Grid — coal/gas heavy,Local council,,,,"Western Downs Regional Council (assessment manager) — Material Change of Use, Planning Act 2016",2026-08-24,,31900000000,,Emerging Concern,Rented,,0.6,Agent,https://www.abc.net.au/news/2026-08-24/plans-for-australia-largest-data-centre-in-regional-queensland/107071624,"Announced 24 Aug 2026 as the largest proposed data centre in Australia: 725.5 ha near Dalby (approx 37km NW), ~$31.9bn, on the Wambo Cattle Company feedlot. Developer Zerra DC (Singapore-headquartered, owned by AGP; formerly AGP DC) — same operator as the Campbellfield (VIC) campus, so the ownership chain is carried across from that row. NO PUBLISHED MW FIGURE: Capacity deliberately left blank rather than inferred. COORDINATES APPROXIMATE (derived from '37km north-west of Dalby'; replace with the DA parcel centroid when the application is public). Water disclosure is unusually detailed for a DA: ~522 kL/day during construction, 26.9 ML one-time flush-and-fill per building (~155 households' annual use), ~16.5 kL/day operating; sources given as coal seam gas water, rainwater harvesting, delivered water, recycled wastewater and surface water, with air-cooled technology prioritised to avoid town water. Water Risk set Medium on that basis, not High — revisit if the CSG water assumption does not hold. STATUS UNCERTAIN: reported as at development application stage with community consultation planned; confirm whether the DA is formally lodged with Western Downs Regional Council before treating 'Application lodged' as verified. Toowoomba Regional Council has raised water protection given local drought history; Western Downs Mayor Andrew Smith has named water, power and geography as the community's main questions. || [2026-08-26] Demoted to [PROPOSED] and coordinates/type cleared. Agent-created rows must not carry coordinates or an Infrastructure Type (pipeline/discover.ts contract: proposals stay invisible to the map and the data sheets until a human reviews them). This row was created with both and briefly appeared in published figures. Coordinates were approximate anyway (derived from '37km NW of Dalby' / a locality centroid) and need the DA parcel. To promote: verify against the council planning register, set type and real coordinates, drop the prefix. || [2026-",2026-09-07T16:50:00.000Z
3d418df0-b775-81a7-8ad0-d8aaa7ecbc2f,Firmus Technologies — Launceston AI Data Centre,Data Centre,Tasmania,-41.435,147.135,Producing,104,Firmus Technologies,,,Private / founder,,,Renewable (contracted),,,,,,,,,,,,,0.6,Agent,https://www.abc.net.au/news/2026-09-04/hydro-tasmania-assess-firmus-450-mw-energy-request/107116852,"Operational. Holds a three-year contract with Hydro Tasmania for 104 MW, which the company plans to scale to 300 MW. The first of three Tasmanian Firmus sites; together they are the subject of a 450 MW request to Hydro Tasmania. COORDINATES APPROXIMATE (Launceston centroid) - replace with the site parcel. CAPACITY 104 MW is the CONTRACTED figure, not built capacity; the 300 MW is a plan, not a status. || FIRMUS ENERGY CLAIM, per FACT-CHECKING-GUIDE section 5: the company has pledged to build 2 MW of new renewable generation for every 1 MW it consumes, which if delivered is additionality rather than matching. But it states it will INITIALLY match its use with renewable energy certificates, so the current state is certificate matching, not contracted physical supply - recorded as such. The pledge is company-wide, not site-specific, hence Energy claim level = Operator-level. Tasmania's grid is hydro-dominated, so the physical draw is largely renewable regardless; the sovereignty question is whether 450 MW of new load is additional or displaces existing users. || OWNERSHIP NOT YET ESTABLISHED. Firmus is privately held (co-CEOs Tim Rosenfield and Oliver Curtis). Reporting refers to foreign investment in the sector but the ownership chain has not been walked to a corporate record, so Ownership Country and Sovereignty are deliberately left BLANK rather than guessed. ASIC extract needed. || Federal expectations, assessed 2026-09-08. ENERGY TRANSITION and NEW RENEWABLE GENERATION: recorded as OPERATOR CLAIM ONLY. Firmus has pledged 2 MW of new renewable build per 1 MW consumed, which would exceed the August 2026 federal standard if delivered - but the pledge is company-wide, unbuilt, and the company says it will initially match with certificates. A pledge is not a status (FACT-CHECKING-GUIDE section 5, test 4). WATER / SKILLS / RESEARCH / NATIONAL INTEREST: not addressed in the record read.",2026-09-07T16:50:00.000Z
3d418df0-b775-81b2-be57-c17c9a879196,Firmus Technologies — Long Reach (Bell Bay AMZ),Data Centre,Tasmania,-41.12,146.87,Approved / permitted,,Firmus Technologies,,,Private / founder,,,Renewable (contracted),Local council,,,,,,2026-08-01,,,,,,0.55,Agent,https://www.abc.net.au/news/2026-09-04/hydro-tasmania-assess-firmus-450-mw-energy-request/107116852,"Approved by George Town Council in August 2026. Sited in the Bell Bay Advanced Manufacturing Zone, alongside Bell Bay Aluminium - which at 355 MW is currently Tasmania's largest electricity user, and which the combined Firmus request of 450 MW would exceed. No per-site MW figure published, so Capacity left blank rather than apportioned from the 450 MW total. APPROVAL DATE IS MONTH-ONLY (August 2026): 2026-08-01 is a placeholder and must be replaced from the George Town Council minutes, or cleared. COORDINATES APPROXIMATE (Bell Bay AMZ) - replace with the parcel. || FIRMUS ENERGY CLAIM, per FACT-CHECKING-GUIDE section 5: the company has pledged to build 2 MW of new renewable generation for every 1 MW it consumes, which if delivered is additionality rather than matching. But it states it will INITIALLY match its use with renewable energy certificates, so the current state is certificate matching, not contracted physical supply - recorded as such. The pledge is company-wide, not site-specific, hence Energy claim level = Operator-level. Tasmania's grid is hydro-dominated, so the physical draw is largely renewable regardless; the sovereignty question is whether 450 MW of new load is additional or displaces existing users. || OWNERSHIP NOT YET ESTABLISHED. Firmus is privately held (co-CEOs Tim Rosenfield and Oliver Curtis). Reporting refers to foreign investment in the sector but the ownership chain has not been walked to a corporate record, so Ownership Country and Sovereignty are deliberately left BLANK rather than guessed. ASIC extract needed. || Federal expectations, assessed 2026-09-08. Same operator-level pledge as the Launceston row: 2 MW built per 1 MW used, initially certificate-matched. Not evidenced site-specifically in the George Town Council approval as read. No per-site energy or water figure published.",2026-09-07T16:50:00.000Z
3d418df0-b775-812d-8f94-e8948141922d,Firmus Technologies — Wesley Vale,Data Centre,Tasmania,-41.24,146.44,Application lodged,,Firmus Technologies,,,Private / founder,,,Renewable (contracted),Local council,,,,,,,,,,,,0.55,Agent,https://www.abc.net.au/news/2026-09-04/hydro-tasmania-assess-firmus-450-mw-energy-request/107116852,"Development application submitted; the third and least advanced of the three Tasmanian Firmus sites. COOLING IS THE NOTABLE FEATURE: the application proposes TRUCKED-IN WATER and rainwater harvesting rather than a reticulated supply. That is unusual and worth interrogating - it removes the facility from the town-water argument but substitutes road freight, and no annual volume has been published. Water Risk set Medium on that basis, not Low: a design claim without a volume is not an assessed volume (METHODOLOGY, water lens). No MW figure published. COORDINATES APPROXIMATE (Wesley Vale locality) and the LGA needs confirming. || FIRMUS ENERGY CLAIM, per FACT-CHECKING-GUIDE section 5: the company has pledged to build 2 MW of new renewable generation for every 1 MW it consumes, which if delivered is additionality rather than matching. But it states it will INITIALLY match its use with renewable energy certificates, so the current state is certificate matching, not contracted physical supply - recorded as such. The pledge is company-wide, not site-specific, hence Energy claim level = Operator-level. Tasmania's grid is hydro-dominated, so the physical draw is largely renewable regardless; the sovereignty question is whether 450 MW of new load is additional or displaces existing users. || OWNERSHIP NOT YET ESTABLISHED. Firmus is privately held (co-CEOs Tim Rosenfield and Oliver Curtis). Reporting refers to foreign investment in the sector but the ownership chain has not been walked to a corporate record, so Ownership Country and Sovereignty are deliberately left BLANK rather than guessed. ASIC extract needed. || Federal expectations, assessed 2026-09-08. Energy as per the other Firmus rows: operator-level pledge, certificate-matched initially. WATER: NOT counted as evidenced despite the DA describing trucked-in water and rainwater harvesting - a cooling method without an annual volume is a design claim, not a disclosed demand (METHODOLOGY, water lens). Revisit if",2026-09-07T16:49:00.000Z
3d418df0-b775-8129-906c-c4224be6f87d,Tasmania — Hydro Tasmania 450 MW decision and parliamentary inquiry,Policy / Regulation,Tasmania,,,Policy Initiative,,,,,,,,,Not applicable,,,,,,,,,,,,0.65,Agent,https://www.abc.net.au/news/2026-09-04/hydro-tasmania-assess-firmus-450-mw-energy-request/107116852,"THE DECISION THAT DECIDES THE OTHER THREE ROWS. Firmus Technologies has requested 450 MW across its three Tasmanian sites. That is approximately 30 PER CENT OF TASMANIA'S CURRENT ELECTRICITY CONSUMPTION, and would make Firmus the state's largest single user - ahead of Bell Bay Aluminium at 355 MW. Hydro Tasmania expects to decide by the END OF 2026. A TASMANIAN INQUIRY INTO AI DATA CENTRES is underway with SUBMISSIONS CLOSING 21 SEPTEMBER 2026; Hydro Tasmania has said it will make a submission. Context: the $5bn Marinus Link interconnector to Victoria has passed two major milestones, which changes what Tasmanian hydro is worth and to whom. The sovereignty question here is sharper than elsewhere in the tracker: this is not a marginal grid connection but a proposal to reallocate a third of a state's renewable generation to one privately held AI operator, in a state whose hydro assets are publicly owned. Also note the Tasmanian Greens have pushed for an inquiry on foreign-ownership grounds. NOT YET VERIFIED - press-level sourcing only (rung 4).",2026-09-07T16:40:00.000Z
3b418df0-b775-810a-be8b-f539e0e42ee7,5G Networks MDC — 530 Collins Street (Melbourne CBD),Data Centre,Victoria,-37.817684,144.956817,Producing,,5G Networks,,,Listed / REIT,Australia,Multiple / colocation,Grid — mixed,,,,,,,,,,,,,0.85,Human,https://www.peeringdb.com/fac/1318,"City of Melbourne consolidated data-centre list (June 2026). Address: Level 15, 530 Collins Street, Melbourne VIC 3001. Zone: CCZ1. No planning permit located (pre-dates DC-specific permits or within existing building). Building status: Built. Limited public technical data located. Located within Office Building Former stock exchange There appear to be four data centres withing 530 Collins. One of these, RackCentral DC-1 is an archived listing so may not be current. || Energy/water sweep 2026-08-06: Energy: 2MW carrier colo in 530 Collins basement; standard grid supply, no renewable procurement or energy claims found. (https://www.datacentermap.com/australia/melbourne/melbourne-datacentre/)",2026-08-10T02:30:00.000Z
3b418df0-b775-8168-b30a-c1394db67809,"AAPT (TPG Telecom) — Burnley Street, Richmond",Data Centre,Victoria,-37.820169,145.007631,Producing,,AAPT,,,,,Multiple / colocation,Renewable (contracted),,,,,,,,,,,,,0.5,Human,,"City of Melbourne consolidated data-centre list (June 2026). Address: 180-188 Burnley St. Zone: C2Z. TPG. Unclear if they are still using the data centre floor Listed in public directories; operational status unverified. || Energy/water sweep 2026-08-06: Energy: Corporate matching: TPG Telecom (owns AAPT) achieved its 100% renewable electricity commitment Dec 2025 via long-term PPAs (~1,400 sites) plus LGCs. Certificate matching, not dedicated site supply. (https://itwire.com/it-industry-news/telecoms-and-nbn/tpg-telecom-achieves-its-100-per-cent-renewable-electricity-commitment) Coordinates corrected 2026-08-17 (CoM address sweep: pin re-derived from the G-NAF address point for 180-188 Burnley St; was ~1.1km along the street).",2026-08-17T06:41:00.000Z
